video_id,segment_id,text,feature_sentiment,feature_questions,feature_fillers,feature_complexity,raw_engagement_score,is_drop_off
synthetic_bad,13,Um basically the infrastructure is complex.,-0.03361022625161162,0,0.1174588877516155,7.457928879325707,-10.0,1
synthetic_good,14,This is a great example of engaging content?,0.6538456130898692,1,0.004789305737741973,4.404759957156046,10.0,0
synthetic_bad,14,Um basically the infrastructure is complex.,-0.014484413718428367,0,0.19280875487695975,6.9756471767194235,-10.0,1
synthetic_good,15,This is a great example of engaging content?,0.7692939182811394,3,0.008778584350243358,3.012886724133104,10.0,0
synthetic_bad,15,Um basically the infrastructure is complex.,0.003442985762994788,0,0.1634278670518596,6.332302437221052,-10.0,1
synthetic_good,16,This is a great example of engaging content?,0.5927727798096232,1,0.0072164018440264155,4.111300608359267,10.0,0
synthetic_bad,16,Um basically the infrastructure is complex.,-0.006873214130209623,0,0.15493678323648474,6.537157885839289,-10.0,1
synthetic_good,17,This is a great example of engaging content?,0.6312663063086559,1,0.002508054342366345,4.0999347527037315,10.0,0
synthetic_bad,17,Um basically the infrastructure is complex.,0.0037499056990298874,0,0.07422006938712605,6.501478619607799,-10.0,1
synthetic_good,18,This is a great example of engaging content?,0.5212077990822097,1,0.006896171926760821,4.211681585331557,10.0,0
synthetic_bad,18,Um basically the infrastructure is complex.,0.006439588954212358,0,0.055881524992940634,7.564800679412899,-10.0,1
synthetic_good,19,This is a great example of engaging content?,0.625711897636098,2,0.004425748136098156,3.8116535263174844,10.0,0
synthetic_bad,19,Um basically the infrastructure is complex.,-0.006489623898927578,0,0.1199017028043987,7.691186371928532,-10.0,1
synthetic_good,20,This is a great example of engaging content?,0.7655230754001165,3,0.00753298740031259,4.271528909931584,10.0,0
synthetic_bad,20,Um basically the infrastructure is complex.,0.01604247182774804,0,0.18613500369759417,7.081686473556321,-10.0,1
synthetic_good,21,This is a great example of engaging content?,0.6506922688694015,2,0.0008844467510801013,3.683919926834817,10.0,0
synthetic_bad,21,Um basically the infrastructure is complex.,-0.008049946091737835,0,0.15414337247509735,6.751717563647183,-10.0,1
synthetic_good,22,This is a great example of engaging content?,0.6720962527242055,3,0.005258704147587164,3.1333856385738583,10.0,0
synthetic_bad,22,Um basically the infrastructure is complex.,-0.003684721716618468,0,0.16513754551863144,7.623755371555413,-10.0,1
synthetic_good,23,This is a great example of engaging content?,0.6614249580171634,2,0.00342745543201367,3.2065052207354743,10.0,0
synthetic_bad,23,Um basically the infrastructure is complex.,0.002226962857213702,0,0.09118181046039403,6.707794914973008,-10.0,1
synthetic_good,24,This is a great example of engaging content?,0.5164945975597921,2,0.009104943773668382,4.14837504345739,10.0,0
synthetic_bad,24,Um basically the infrastructure is complex.,0.007865807688694007,0,0.13147723604449824,7.195392512531016,-10.0,1
synthetic_good,25,This is a great example of engaging content?,0.7086439543450143,3,0.0048601410894931855,4.30131680235824,10.0,0
synthetic_bad,25,Um basically the infrastructure is complex.,0.020972063727806425,0,0.052990543287101545,6.042424820227165,-10.0,1
synthetic_good,26,This is a great example of engaging content?,0.7729641049717955,2,0.004492473490853759,3.1484868451767243,10.0,0
synthetic_bad,26,Um basically the infrastructure is complex.,-0.01576117864638356,0,0.12607042615925484,7.192991067830052,-10.0,1
synthetic_good,27,This is a great example of engaging content?,0.8814749777285094,2,0.0041223701979785825,3.9145686382507954,10.0,0
synthetic_bad,27,Um basically the infrastructure is complex.,0.016297710164676016,0,0.08757401118627206,7.779289564056458,-10.0,1
synthetic_good,28,This is a great example of engaging content?,0.6029534615411114,2,0.006127955086517914,4.322360473245539,10.0,0
synthetic_bad,28,Um basically the infrastructure is complex.,-0.038713561567927615,0,0.13998515265089242,6.268682509182335,-10.0,1
synthetic_good,29,This is a great example of engaging content?,0.7017817352690445,2,0.0006979087641670878,3.6862380220259707,10.0,0
synthetic_bad,29,Um basically the infrastructure is complex.,0.008483830962939275,0,0.0864734393003517,6.5095589495581425,-10.0,1
synthetic_good,30,This is a great example of engaging content?,0.6353220506811439,2,0.009385793041096067,3.0661635927590027,10.0,0
synthetic_bad,30,Um basically the infrastructure is complex.,-0.024666059510630237,0,0.1168659490606232,7.685195950893352,-10.0,1
synthetic_good,31,This is a great example of engaging content?,0.8096578191615678,1,0.006239998328333587,4.481397063362916,10.0,0
synthetic_bad,31,Um basically the infrastructure is complex.,-0.026098552041114966,0,0.14784028088847848,7.420070042238097,-10.0,1
synthetic_good,32,This is a great example of engaging content?,0.8312689411106666,1,0.008565861224563896,3.1194907017194407,10.0,0
synthetic_bad,32,Um basically the infrastructure is complex.,-0.04258185493441487,0,0.1828987076560779,7.3695038694474295,-10.0,1
synthetic_good,33,This is a great example of engaging content?,0.8350822429127647,3,0.008965061989299698,4.212398123749887,10.0,0
synthetic_bad,33,Um basically the infrastructure is complex.,-0.021234301202360008,0,0.11596368290141423,7.7114767987337345,-10.0,1
synthetic_good,34,This is a great example of engaging content?,0.7086098670182612,3,0.0006310390836561708,4.376189126953481,10.0,0
synthetic_bad,34,Um basically the infrastructure is complex.,-0.012384787686386456,0,0.07160915213870082,6.913391641247986,-10.0,1
synthetic_good,35,This is a great example of engaging content?,0.8969615693215374,2,0.0021429260185928988,3.3977818318568622,10.0,0
synthetic_bad,35,Um basically the infrastructure is complex.,0.04996052652718817,0,0.13827668706959104,7.614382914280721,-10.0,1
synthetic_good,36,This is a great example of engaging content?,0.8161246254300878,1,0.0055540208479819275,3.976191708781286,10.0,0
synthetic_bad,36,Um basically the infrastructure is complex.,0.017902198189722857,0,0.17858338144666625,6.490575155971509,-10.0,1
synthetic_good,37,This is a great example of engaging content?,0.8909760672908122,1,0.0028016398982717915,3.912275892974051,10.0,0
synthetic_bad,37,Um basically the infrastructure is complex.,0.017352616737852142,0,0.0780573011483203,6.182599438986595,-10.0,1
synthetic_good,38,This is a great example of engaging content?,0.563194701638054,1,0.0015242605895077533,3.937604966899489,10.0,0
synthetic_bad,38,Um basically the infrastructure is complex.,-0.0385771512120519,0,0.1876022750076184,6.882600995405067,-10.0,1
synthetic_good,39,This is a great example of engaging content?,0.561682279515076,1,0.0059894127298916,3.2212932565309274,10.0,0
synthetic_bad,39,Um basically the infrastructure is complex.,0.011604541957932334,0,0.1523325924304164,6.164362125891204,-10.0,1
synthetic_good,40,This is a great example of engaging content?,0.6468694753039039,2,0.006028437084695981,3.4797606244083408,10.0,0
synthetic_bad,40,Um basically the infrastructure is complex.,-0.049759661013233904,0,0.13807139353696846,7.324606372013211,-10.0,1
synthetic_good,41,This is a great example of engaging content?,0.5155940283241556,1,0.0018396886905370814,3.6637994331529047,10.0,0
synthetic_bad,41,Um basically the infrastructure is complex.,0.04402517845591962,0,0.13759667683894716,6.0703620922169526,-10.0,1
synthetic_good,42,This is a great example of engaging content?,0.7202442717541057,1,0.0054643361708598326,4.405387523577123,10.0,0
synthetic_bad,42,Um basically the infrastructure is complex.,0.002515657027286969,0,0.0638157785676491,6.764353544332,-10.0,1
synthetic_good,43,This is a great example of engaging content?,0.6723242698038097,1,0.008311455702544655,4.1171466694414836,10.0,0
synthetic_bad,43,Um basically the infrastructure is complex.,-0.024875059093952514,0,0.0586193995673812,7.801211057913365,-10.0,1
synthetic_good,44,This is a great example of engaging content?,0.5906832152580489,3,0.00698503087064181,3.75311377125613,10.0,0
synthetic_bad,44,Um basically the infrastructure is complex.,0.03477151579415852,0,0.11102830792712806,7.572274584611756,-10.0,1
synthetic_good,45,This is a great example of engaging content?,0.813323065690269,2,0.0005849283218090795,3.2078557931503373,10.0,0
synthetic_bad,45,Um basically the infrastructure is complex.,0.039932747251339704,0,0.13093147965114482,7.70429271826958,-10.0,1
synthetic_good,46,This is a great example of engaging content?,0.7298419394330009,2,0.006514030129382286,4.110693135243696,10.0,0
synthetic_bad,46,Um basically the infrastructure is complex.,-0.032006445584192605,0,0.18336354852943249,7.6253747776072665,-10.0,1
synthetic_good,47,This is a great example of engaging content?,0.7174663553972429,2,0.009178589864560948,3.396039828241404,10.0,0
synthetic_bad,47,Um basically the infrastructure is complex.,0.03603675803179543,0,0.08833441897568207,6.334828142754331,-10.0,1
synthetic_good,48,This is a great example of engaging content?,0.896071436074734,3,0.0004746311226442501,3.7384457035621677,10.0,0
synthetic_bad,48,Um basically the infrastructure is complex.,-0.04897372597688798,0,0.1809025604137583,7.837958312020558,-10.0,1
synthetic_good,49,This is a great example of engaging content?,0.5523218956054774,1,0.007761797064280666,3.8098971163333917,10.0,0
synthetic_bad,49,Um basically the infrastructure is complex.,0.04816463463342298,0,0.18052626697748264,6.038594193601234,-10.0,1
synthetic_good,50,This is a great example of engaging content?,0.5005001647990341,2,0.0008026780460362559,3.1225576573871288,10.0,0
synthetic_bad,50,Um basically the infrastructure is complex.,0.04022870592723794,0,0.18927916065310896,7.5100046823078275,-10.0,1
synthetic_good,51,This is a great example of engaging content?,0.8430207927869866,2,0.00970179093041421,4.35535777356958,10.0,0
synthetic_bad,51,Um basically the infrastructure is complex.,0.04271817934364068,0,0.17975439791969905,6.481211664868679,-10.0,1
synthetic_good,52,This is a great example of engaging content?,0.6392739106937857,1,0.005208007893904402,3.6541963019493946,10.0,0
synthetic_bad,52,Um basically the infrastructure is complex.,0.049209147588338095,0,0.15486157096886877,7.343379245480451,-10.0,1
synthetic_good,53,This is a great example of engaging content?,0.7555454734204651,2,0.00210771251273051,3.011835328408824,10.0,0
synthetic_bad,53,Um basically the infrastructure is complex.,-0.001705847963199933,0,0.14607105226335843,7.239618402409763,-10.0,1
synthetic_good,54,This is a great example of engaging content?,0.6174913543082479,3,0.009638725188990154,4.316672437252178,10.0,0
synthetic_bad,54,Um basically the infrastructure is complex.,-0.001703028321322353,0,0.09655917505175882,7.498974702274454,-10.0,1
synthetic_good,55,This is a great example of engaging content?,0.5282865565934189,1,0.0031049014942042697,4.359898870157725,10.0,0
synthetic_bad,55,Um basically the infrastructure is complex.,-0.0020356492008472976,0,0.1365666856026201,6.635591520456957,-10.0,1
synthetic_good,56,This is a great example of engaging content?,0.6640672826693764,2,0.009627449726737262,3.2998607737982604,10.0,0
synthetic_bad,56,Um basically the infrastructure is complex.,-0.032037249233409226,0,0.19128546078815067,7.01299118857384,-10.0,1
synthetic_good,57,This is a great example of engaging content?,0.5370451661941326,1,0.003491087494690082,3.4929170023007345,10.0,0
synthetic_bad,57,Um basically the infrastructure is complex.,-0.048284096091117314,0,0.1845200607304921,7.401244507352035,-10.0,1
synthetic_good,58,This is a great example of engaging content?,0.6206605753448011,1,0.0045448462877061765,4.2416190646180025,10.0,0
synthetic_bad,58,Um basically the infrastructure is complex.,0.015509630703900212,0,0.1384110039371798,7.42891970931716,-10.0,1
synthetic_good,59,This is a great example of engaging content?,0.896288515135203,1,0.005938594655671162,3.4912146102586514,10.0,0
synthetic_bad,59,Um basically the infrastructure is complex.,0.002093952136226686,0,0.18876461214944523,7.098643945344523,-10.0,1
synthetic_good,60,This is a great example of engaging content?,0.7934409979248647,3,0.006177241505623484,3.1171234260749787,10.0,0
synthetic_bad,60,Um basically the infrastructure is complex.,0.0071816843444494766,0,0.06521478222816879,6.789725471725488,-10.0,1
synthetic_good,61,This is a great example of engaging content?,0.8853410348106194,1,4.323311040063782e-05,4.116439497558229,10.0,0
synthetic_bad,61,Um basically the infrastructure is complex.,0.018543915178097184,0,0.10216548281743533,7.093503784066673,-10.0,1
synthetic_good,62,This is a great example of engaging content?,0.5478104630285534,3,0.004503187024375437,4.08220660666832,10.0,0
synthetic_bad,62,Um basically the infrastructure is complex.,-0.017135648921220527,0,0.13618709535465215,7.458636325293808,-10.0,1
synthetic_good,63,This is a great example of engaging content?,0.6140142222119052,1,0.005477808685293647,3.994585023136984,10.0,0
synthetic_bad,63,Um basically the infrastructure is complex.,0.03228039759809995,0,0.16797556826323268,6.879171696668159,-10.0,1
synthetic_good,64,This is a great example of engaging content?,0.6272176934799972,2,0.007630827197839953,3.241709177431164,10.0,0
synthetic_bad,64,Um basically the infrastructure is complex.,-0.00028193749620345626,0,0.1030590915996892,6.2785743817339394,-10.0,1
synthetic_good,65,This is a great example of engaging content?,0.8732738806484885,1,0.007122363117011802,4.431321569638698,10.0,0
synthetic_bad,65,Um basically the infrastructure is complex.,0.010692766853129212,0,0.17622268922516227,7.757874838823495,-10.0,1
synthetic_good,66,This is a great example of engaging content?,0.892261487848298,3,0.009275686368220829,3.000216321015474,10.0,0
synthetic_bad,66,Um basically the infrastructure is complex.,0.010943199381521128,0,0.11055455072088502,6.410570986634324,-10.0,1
synthetic_good,67,This is a great example of engaging content?,0.5323875842369543,2,0.005212027161966425,4.33020626521232,10.0,0
synthetic_bad,67,Um basically the infrastructure is complex.,-0.03459365124189439,0,0.15116380232004173,6.69378759170388,-10.0,1
synthetic_good,68,This is a great example of engaging content?,0.5309896470376031,2,0.003766343591911093,3.006623369272914,10.0,0
synthetic_bad,68,Um basically the infrastructure is complex.,0.038553194476994276,0,0.0969915439917033,6.5240308385738395,-10.0,1
synthetic_good,69,This is a great example of engaging content?,0.5698106331397615,1,0.0022225047633038842,3.439032357921314,10.0,0
synthetic_bad,69,Um basically the infrastructure is complex.,0.007920753534195836,0,0.1768841288423273,6.76029037306398,-10.0,1
synthetic_good,70,This is a great example of engaging content?,0.8910451605362353,3,0.0012579516159654924,4.214138244374943,10.0,0
synthetic_bad,70,Um basically the infrastructure is complex.,-0.04823371046970629,0,0.18308606912240688,6.662448059565989,-10.0,1
synthetic_good,71,This is a great example of engaging content?,0.603809241730866,1,0.008751916844141082,3.0794550966539522,10.0,0
synthetic_bad,71,Um basically the infrastructure is complex.,0.021754057534786514,0,0.13074706873418973,7.35964762261124,-10.0,1
synthetic_good,72,This is a great example of engaging content?,0.7576776738964623,1,0.005100406037673728,3.2718809099136754,10.0,0
synthetic_bad,72,Um basically the infrastructure is complex.,0.043765825195830665,0,0.14184781400069474,6.057821406351973,-10.0,1
synthetic_good,73,This is a great example of engaging content?,0.864411045627689,3,0.0021829549140697,3.4886016848373744,10.0,0
synthetic_bad,73,Um basically the infrastructure is complex.,-0.025404461625379904,0,0.1548485786834402,7.696193444058335,-10.0,1
synthetic_good,74,This is a great example of engaging content?,0.6655009685049491,2,0.0028083821647909924,3.256880132047771,10.0,0
synthetic_bad,74,Um basically the infrastructure is complex.,0.02058982049982644,0,0.0829484168296439,7.617930263661713,-10.0,1
synthetic_good,75,This is a great example of engaging content?,0.6681253451908629,3,0.007784444727479031,3.0094445866110537,10.0,0
synthetic_bad,75,Um basically the infrastructure is complex.,0.02751403952899141,0,0.06966778031246025,6.578687747703779,-10.0,1
synthetic_good,76,This is a great example of engaging content?,0.7586261832028194,1,0.0038123100033719314,4.370214151388543,10.0,0
synthetic_bad,76,Um basically the infrastructure is complex.,-0.037345118448828964,0,0.06154983823083933,6.819556144201529,-10.0,1
synthetic_good,77,This is a great example of engaging content?,0.7954467227115273,1,0.005120958172610447,4.420350421388456,10.0,0
synthetic_bad,77,Um basically the infrastructure is complex.,0.04766345301766997,0,0.06959236037487715,7.485916546727077,-10.0,1
synthetic_good,78,This is a great example of engaging content?,0.649634280324981,3,0.0007151342632281554,3.6420813359303486,10.0,0
synthetic_bad,78,Um basically the infrastructure is complex.,0.04555111005508118,0,0.13868499549364205,6.603608360242374,-10.0,1
synthetic_good,79,This is a great example of engaging content?,0.6438660868563608,1,0.005912408981018159,3.813182605319648,10.0,0
synthetic_bad,79,Um basically the infrastructure is complex.,0.04096800709878402,0,0.13949947768274223,6.9132836862383975,-10.0,1
synthetic_good,80,This is a great example of engaging content?,0.7286853037465704,2,0.006980624748097712,3.667995342255033,10.0,0
synthetic_bad,80,Um basically the infrastructure is complex.,-0.03475100184745386,0,0.12346380045914941,6.909430746209784,-10.0,1
synthetic_good,81,This is a great example of engaging content?,0.8245495342656963,3,0.009830673913671494,3.316811544283126,10.0,0
synthetic_bad,81,Um basically the infrastructure is complex.,0.018260301287103223,0,0.07375903817774876,7.9949272838728325,-10.0,1
synthetic_good,82,This is a great example of engaging content?,0.6689231432765306,1,0.00401057707018249,4.216461354917501,10.0,0
synthetic_bad,82,Um basically the infrastructure is complex.,0.03840482316737859,0,0.18743176250180466,6.901192526266288,-10.0,1
synthetic_good,83,This is a great example of engaging content?,0.553827834495749,3,0.0086023194626559,3.2998363521315945,10.0,0
synthetic_bad,83,Um basically the infrastructure is complex.,-0.03931132898017682,0,0.1962769677543934,7.542508799174793,-10.0,1
synthetic_good,84,This is a great example of engaging content?,0.6439019403762023,3,0.008808265875056093,3.044379395318224,10.0,0
synthetic_bad,84,Um basically the infrastructure is complex.,0.005998485005910069,0,0.16882692165081015,6.8858583378924205,-10.0,1
synthetic_good,85,This is a great example of engaging content?,0.8668080297857728,1,0.00838774911365442,4.247442031430616,10.0,0
synthetic_bad,85,Um basically the infrastructure is complex.,-0.04873674337693567,0,0.1917184037785869,7.1801098710644675,-10.0,1
synthetic_good,86,This is a great example of engaging content?,0.5585800407273573,1,0.008734073818785285,4.343668215596534,10.0,0
synthetic_bad,86,Um basically the infrastructure is complex.,-0.022711210601924638,0,0.07924819318533398,6.732356966624368,-10.0,1
synthetic_good,87,This is a great example of engaging content?,0.5035390893136056,1,0.006194082752235413,3.2507141694252186,10.0,0
synthetic_bad,87,Um basically the infrastructure is complex.,0.002507885147225261,0,0.1983567045050545,6.265423146622275,-10.0,1
synthetic_good,88,This is a great example of engaging content?,0.8042122861976653,2,0.00396940066005595,3.407247963722601,10.0,0
synthetic_bad,88,Um basically the infrastructure is complex.,-0.018407381276392278,0,0.07897124862749566,7.125230236795717,-10.0,1
synthetic_good,89,This is a great example of engaging content?,0.7310417347685026,2,0.0014203099698590449,3.114866588611523,10.0,0
synthetic_bad,89,Um basically the infrastructure is complex.,-0.038153749092072954,0,0.135765871655701,7.388149873744714,-10.0,1
synthetic_good,90,This is a great example of engaging content?,0.8319012727223603,3,0.006028066691380476,3.47300960728232,10.0,0
synthetic_bad,90,Um basically the infrastructure is complex.,0.026990477060353568,0,0.11761157103916671,7.054145816605832,-10.0,1
synthetic_good,91,This is a great example of engaging content?,0.566251878608224,3,0.0013306159426026353,3.975781555373314,10.0,0
synthetic_bad,91,Um basically the infrastructure is complex.,0.01121879691740324,0,0.13371849652754092,7.923768200567124,-10.0,1
synthetic_good,92,This is a great example of engaging content?,0.7909302707567931,2,0.0011446246875587152,3.9985007399275068,10.0,0
synthetic_bad,92,Um basically the infrastructure is complex.,0.038089012149934084,0,0.1925883758337097,6.690326642041725,-10.0,1
synthetic_good,93,This is a great example of engaging content?,0.5822083061507681,3,0.005460440224829796,3.6386752881663034,10.0,0
synthetic_bad,93,Um basically the infrastructure is complex.,0.003598205566113198,0,0.14787254783860612,7.66410878028493,-10.0,1
synthetic_good,94,This is a great example of engaging content?,0.5646906978925762,3,0.006640928074896798,3.8191781739135218,10.0,0
synthetic_bad,94,Um basically the infrastructure is complex.,0.023063340985476716,0,0.1135871089603584,6.767542100470123,-10.0,1
synthetic_good,95,This is a great example of engaging content?,0.532178711669264,2,0.0042287536132080885,4.3712860961756155,10.0,0
synthetic_bad,95,Um basically the infrastructure is complex.,0.019640292505741522,0,0.15568750367677775,7.5635500756163125,-10.0,1
synthetic_good,96,This is a great example of engaging content?,0.7171796580679148,1,0.008677076159097989,4.448471044358024,10.0,0
synthetic_bad,96,Um basically the infrastructure is complex.,0.04910949478050744,0,0.11097179941005172,6.569363604889586,-10.0,1
synthetic_good,97,This is a great example of engaging content?,0.7948232264780748,1,0.0053756617252281496,3.2199630671779444,10.0,0
synthetic_bad,97,Um basically the infrastructure is complex.,0.028777054375489608,0,0.06204146800557716,7.746480269871927,-10.0,1
synthetic_good,98,This is a great example of engaging content?,0.6382270889487021,2,0.004768649133416915,3.819913477150261,10.0,0
synthetic_bad,98,Um basically the infrastructure is complex.,0.03647887331476746,0,0.13154238610989807,7.765267625197305,-10.0,1
synthetic_good,99,This is a great example of engaging content?,0.5504752914537041,1,0.00404948339136366,3.2745155330750473,10.0,0
synthetic_bad,99,Um basically the infrastructure is complex.,-0.0350652853834909,0,0.12396315150543362,6.223403651832002,-10.0,1
synthetic_good,100,This is a great example of engaging content?,0.7594124764078523,2,0.005585343060002302,3.119318714283162,10.0,0
synthetic_bad,100,Um basically the infrastructure is complex.,0.012316005411964717,0,0.0872391404197432,6.9592932682378255,-10.0,1
synthetic_good,101,This is a great example of engaging content?,0.8410768473713394,2,0.0060330711683753615,4.487207334613059,10.0,0
synthetic_bad,101,Um basically the infrastructure is complex.,0.04242497905630821,0,0.17147010102034194,6.180738408859235,-10.0,1
synthetic_good,102,This is a great example of engaging content?,0.6053177573112123,1,0.006122594801437017,3.9105935321128795,10.0,0
synthetic_bad,102,Um basically the infrastructure is complex.,0.012820986195816897,0,0.1472049574457887,6.801699076905356,-10.0,1
synthetic_good,103,This is a great example of engaging content?,0.6431225377627668,1,0.008600880938230934,3.815370833434235,10.0,0
synthetic_bad,103,Um basically the infrastructure is complex.,-0.012782448096135116,0,0.08527508297385816,7.169636762630796,-10.0,1
synthetic_good,104,This is a great example of engaging content?,0.5595484479886484,1,0.007072821867713808,3.776573430153655,10.0,0
synthetic_bad,104,Um basically the infrastructure is complex.,-0.007646426494286297,0,0.058785857666970684,6.23382543633489,-10.0,1
synthetic_good,105,This is a great example of engaging content?,0.7894579897602961,1,0.00042069096744901227,3.4729146405996962,10.0,0
synthetic_bad,105,Um basically the infrastructure is complex.,-0.03469914355082037,0,0.0605655327896618,7.166563326902953,-10.0,1
synthetic_good,106,This is a great example of engaging content?,0.6283913214896705,2,0.00807905538524342,3.127928747000956,10.0,0
synthetic_bad,106,Um basically the infrastructure is complex.,0.03088027684359862,0,0.12253876054788217,7.002292312654512,-10.0,1
synthetic_good,107,This is a great example of engaging content?,0.6649192567772393,2,0.003555218963939477,4.24939802184959,10.0,0
synthetic_bad,107,Um basically the infrastructure is complex.,0.017600364481706224,0,0.11515799806075913,7.690356339430508,-10.0,1
synthetic_good,108,This is a great example of engaging content?,0.5808403910331543,1,0.0006430371716951644,3.568315348879601,10.0,0
synthetic_bad,108,Um basically the infrastructure is complex.,-0.047639278564293834,0,0.053648578756308796,7.7486367389799,-10.0,1
synthetic_good,109,This is a great example of engaging content?,0.7912255989840821,2,0.0034840026220938325,3.5732388565106548,10.0,0
synthetic_bad,109,Um basically the infrastructure is complex.,-0.014543670209697449,0,0.052664793290595965,7.404242950823392,-10.0,1
synthetic_good,110,This is a great example of engaging content?,0.852614723340712,2,0.0077841227261968874,3.052612069088731,10.0,0
synthetic_bad,110,Um basically the infrastructure is complex.,0.03227767861329868,0,0.0855168290965668,6.684019517249952,-10.0,1
synthetic_good,111,This is a great example of engaging content?,0.871997450870565,2,0.005729473576504481,3.779127804888528,10.0,0
synthetic_bad,111,Um basically the infrastructure is complex.,0.003672906593894666,0,0.1433010346972165,7.227614361930766,-10.0,1
synthetic_good,112,This is a great example of engaging content?,0.7626754799933639,2,0.008206582598271261,4.194198362268412,10.0,0
synthetic_bad,112,Um basically the infrastructure is complex.,0.04026789729624039,0,0.1428609159235617,7.57620976832941,-10.0,1
synthetic_good,113,This is a great example of engaging content?,0.8667618362594867,1,0.0039181303556416,4.3765618851702275,10.0,0
synthetic_bad,113,Um basically the infrastructure is complex.,0.019713083553180924,0,0.055286691406873714,7.831159481038139,-10.0,1
synthetic_good,114,This is a great example of engaging content?,0.6947049944030611,2,0.001316942434698416,3.3369173230216305,10.0,0
synthetic_bad,114,Um basically the infrastructure is complex.,0.03434785454140207,0,0.07848164630806992,6.057448770097843,-10.0,1
synthetic_good,115,This is a great example of engaging content?,0.5820877998017965,2,0.007352648453507099,4.001118730067955,10.0,0
synthetic_bad,115,Um basically the infrastructure is complex.,-0.021317764960705744,0,0.08022355322317593,6.70324231309459,-10.0,1
synthetic_good,116,This is a great example of engaging content?,0.7261067418177604,1,0.0030885422372361436,4.368204008291176,10.0,0
synthetic_bad,116,Um basically the infrastructure is complex.,0.009476400325285704,0,0.16185662864907263,7.5340327746164775,-10.0,1
synthetic_good,117,This is a great example of engaging content?,0.5035290289486088,2,0.009362552845391049,4.016825359606895,10.0,0
synthetic_bad,117,Um basically the infrastructure is complex.,0.039545255885572755,0,0.07333859670285504,6.888144543897642,-10.0,1
synthetic_good,118,This is a great example of engaging content?,0.8418623786480954,2,0.000969346265298906,4.478225336857459,10.0,0
synthetic_bad,118,Um basically the infrastructure is complex.,-0.022956902392301318,0,0.1386894683346449,7.643859451392096,-10.0,1
synthetic_good,119,This is a great example of engaging content?,0.7341739757779145,3,0.006104169451998133,4.287640777398016,10.0,0
